order,type,document_number,pracel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc,type_of_usage
4908,โฉนด,65519,57,1141.0,05L197/007,0.0,0.0,31.5,0.0,31.5,0.0,0.0,0.0,living
4909,โฉนด,44846,769,969.0,05L198,0.0,1.0,56.3,0.0,156.3,0.0,0.0,0.0,living
4910,โฉนด,30606,800,902.0,05L199,0.0,0.0,8.1,0.0,8.1,0.0,0.0,0.0,living
4911,โฉนด,69506,7,3124.0,05L200,0.0,1.0,41.8,0.0,137.3,4.5,0.0,0.0,living
4912,โฉนด,30599,788,895.0,05L201,0.0,1.0,99.9,0.0,199.9,0.0,0.0,0.0,living
4913,โฉนด,43442,806,938.0,05L202,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,living
4914,โฉนด,43443,805,939.0,05L203,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
4915,โฉนด,43444,804,940.0,05L204,0.0,0.0,25.7,0.0,25.7,0.0,0.0,0.0,living
4916,โฉนด,67600,924,3004.0,05L205,0.0,0.0,20.7,0.0,20.7,0.0,0.0,0.0,living
4917,โฉนด,67599,923,3003.0,05L206,0.0,0.0,20.3,0.0,20.3,0.0,0.0,0.0,living
4918,โฉนด,67598,922,3002.0,05L207,0.0,0.0,20.1,0.0,20.1,0.0,0.0,0.0,living
4919,โฉนด,67597,921,3001.0,05L208,0.0,0.0,19.8,0.0,19.8,0.0,0.0,0.0,living
4920,โฉนด,67596,920,3000.0,05L209,0.0,0.0,6.7,0.0,6.7,0.0,0.0,0.0,living
4921,โฉนด,43445,803,941.0,05L209/001,0.0,0.0,13.5,0.0,13.5,0.0,0.0,0.0,living
4922,โฉนด,67605,919,2999.0,05L210,0.0,0.0,20.8,0.0,20.8,0.0,0.0,20.8,living
4923,โฉนด,67604,918,6121.0,05L211,0.0,0.0,21.6,0.0,21.6,0.0,0.0,0.0,living
4924,โฉนด,67603,917,2997.0,05L212,0.0,0.0,22.3,0.0,22.3,0.0,0.0,0.0,living
4925,โฉนด,67602,916,2996.0,05L213,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,living
4926,โฉนด,67601,925,3005.0,05L214,0.0,0.0,12.4,0.0,12.4,0.0,0.0,0.0,living
4927,โฉนด,67594,-,-,05L215,0.0,0.0,11.4,0.0,11.4,0.0,0.0,0.0,living
4928,โฉนด,67595,926,3006.0,05L216,0.0,0.0,24.4,0.0,24.4,0.0,0.0,0.0,living
4929,โฉนด,43446,802,942.0,05L217,0.0,0.0,75.2,0.0,75.2,0.0,0.0,0.0,living
4930,โฉนด,30601,801,897.0,05L218,0.0,1.0,42.6,0.0,92.6,50.0,0.0,0.0,living
4931,โฉนด,30602,89,898.0,05L219,0.0,3.0,62.3,0.0,0.0,0.0,362.3,0.0,wasteland
4932,โฉนด,27502,763,733.0,05L220,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,unknown
4933,โฉนด,1889,1521,14.0,05M001,4.0,0.0,17.2,0.0,0.0,0.0,1617.2,0.0,wasteland
4934,โฉนด,126237,932,12370.0,05M001/001,0.0,1.0,57.6,0.0,0.0,0.0,157.6,0.0,wasteland
4935,โฉนด,126238,933,12371.0,05M001/002,0.0,0.0,84.1,0.0,0.0,0.0,84.1,0.0,wasteland
4936,โฉนด,126239,934,12372.0,05M001/003,0.0,0.0,86.1,0.0,0.0,0.0,86.1,0.0,wasteland
4937,โฉนด,126240,935,12373.0,05M001/004,0.0,0.0,92.4,0.0,0.0,0.0,92.4,0.0,wasteland
4938,โฉนด,126241,936,12374.0,05M001/005,0.0,0.0,94.0,0.0,0.0,0.0,94.0,0.0,wasteland
4939,โฉนด,126242,937,12375.0,05M001/006,0.0,2.0,21.8,0.0,0.0,0.0,221.8,0.0,wasteland
4940,โฉนด,126243,2763,12376.0,05M001/007,0.0,3.0,78.2,0.0,0.0,0.0,378.2,0.0,wasteland
4941,โฉนด,9552,1525,1407.0,05M002,0.0,1.0,10.1,0.0,110.1,0.0,0.0,0.0,living
4942,โฉนด,9553,1524,1408.0,05M003,0.0,0.0,97.4,0.0,97.4,0.0,0.0,0.0,living
4943,โฉนด,9554,1522,1409.0,05M004,0.0,1.0,32.8,0.0,132.8,0.0,0.0,0.0,living
4944,โฉนด,9555,1523,6311.0,05M005,0.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,agriculture
4945,โฉนด,9571,1544,1426.0,05M006,0.0,1.0,2.6,0.0,102.6,0.0,0.0,0.0,living
4946,โฉนด,9572,1545,1427.0,05M007,0.0,0.0,98.2,0.0,98.2,0.0,0.0,0.0,living
4947,โฉนด,10093,1549,1434.0,05M008,1.0,0.0,17.1,0.0,417.1,0.0,0.0,0.0,living
4948,โฉนด,133802,2774,13725.0,05M008/002,0.0,3.0,59.3,359.3,0.0,0.0,0.0,0.0,agriculture
4949,โฉนด,10092,1548,1433.0,05M009,0.0,1.0,16.7,0.0,116.7,0.0,0.0,0.0,living
4950,โฉนด,85411,-,-,05M009/001,0.0,0.0,59.8,0.0,0.0,59.8,0.0,0.0,other
4951,โฉนด,68158,2688,7186.0,05M009/002,0.0,1.0,76.4,176.4,0.0,0.0,0.0,0.0,agriculture
4952,โฉนด,68157,2687,7185.0,05M009/003,0.0,1.0,76.4,176.4,0.0,0.0,0.0,0.0,agriculture
4953,โฉนด,68156,2686,7184.0,05M009/004,0.0,1.0,76.4,0.0,176.4,0.0,0.0,0.0,living
4954,โฉนด,10091,1547,1432.0,05M010,2.0,0.0,5.0,0.0,0.0,0.0,805.0,0.0,wasteland
4955,โฉนด,1387,1558,11.0,05M011,0.0,3.0,39.3,0.0,0.0,0.0,339.3,0.0,wasteland
4956,โฉนด,75630,20,6497.0,05M011/001,0.0,0.0,84.0,0.0,0.0,0.0,84.0,0.0,wasteland
4957,โฉนด,75629,19,6496.0,05M011/002,0.0,1.0,69.5,0.0,0.0,0.0,169.5,0.0,wasteland
4958,โฉนด,75628,18,6495.0,05M011/003,0.0,2.0,75.5,0.0,0.0,0.0,275.5,0.0,wasteland
4959,โฉนด,75627,17,6483.0,05M011/004,0.0,1.0,68.3,0.0,0.0,0.0,168.3,0.0,wasteland
4960,โฉนด,75626,16,6479.0,05M011/005,0.0,1.0,52.2,0.0,0.0,0.0,152.2,0.0,wasteland
4961,โฉนด,75625,15,6480.0,05M011/006,0.0,1.0,93.5,193.5,0.0,0.0,0.0,0.0,agriculture
4962,โฉนด,9012,1575,1373.0,05M012,1.0,2.0,18.8,0.0,618.8,0.0,0.0,0.0,living
4963,โฉนด,28938,1572,5719.0,05M012/001,0.0,0.0,86.7,0.0,86.7,0.0,0.0,0.0,living
4964,โฉนด,28939,1573,5720.0,05M012/002,0.0,0.0,87.1,0.0,87.1,0.0,0.0,0.0,living
4965,โฉนด,28640,1574,5709.0,05M012/003,0.0,1.0,15.5,0.0,0.0,0.0,115.5,0.0,wasteland
4966,โฉนด,29176,1588,5747.0,05M012/004,0.0,0.0,89.6,0.0,89.6,0.0,0.0,0.0,living
4967,โฉนด,29177,1589,5748.0,05M012/005,0.0,0.0,89.2,0.0,89.2,0.0,0.0,0.0,living
4968,โฉนด,28642,1590,5711.0,05M012/006,0.0,0.0,44.4,0.0,44.4,0.0,0.0,0.0,living
4969,โฉนด,29066,1560,5723.0,05M012/007,0.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,living
4970,โฉนด,29067,1561,5724.0,05M012/008,0.0,0.0,68.8,0.0,68.8,0.0,0.0,0.0,living
4971,โฉนด,29068,1562,5725.0,05M012/009,0.0,0.0,69.5,0.0,69.5,0.0,0.0,0.0,living
4972,โฉนด,29069,1563,5726.0,05M012/010,0.0,0.0,67.7,0.0,67.7,0.0,0.0,0.0,living
4973,โฉนด,29070,1564,5727.0,05M012/011,0.0,0.0,66.8,0.0,66.8,0.0,0.0,0.0,living
4974,โฉนด,29071,1565,5728.0,05M012/012,0.0,0.0,68.5,0.0,68.5,0.0,0.0,0.0,living
4975,โฉนด,29072,1566,5729.0,05M012/013,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,living
4976,โฉนด,29073,1567,5730.0,05M012/014,0.0,0.0,66.1,0.0,66.1,0.0,0.0,0.0,living
4977,โฉนด,28639,1568,5708.0,05M012/015,0.0,0.0,64.1,0.0,64.1,0.0,0.0,0.0,living
4978,โฉนด,28935,1569,5716.0,05M012/016,0.0,0.0,88.6,0.0,88.6,0.0,0.0,0.0,living
4979,โฉนด,28936,1570,5717.0,05M012/017,0.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,living
4980,โฉนด,28937,1571,5718.0,05M012/018,0.0,0.0,86.8,0.0,86.8,0.0,0.0,0.0,living
4981,โฉนด,29159,1576,5749.0,05M012/019,0.0,0.0,71.7,0.0,71.7,0.0,0.0,0.0,living
4982,โฉนด,29160,1577,5750.0,05M012/020,0.0,0.0,63.0,0.0,63.0,0.0,0.0,0.0,living
4983,โฉนด,29161,1578,5751.0,05M012/021,0.0,0.0,59.2,0.0,59.2,0.0,0.0,0.0,living
4984,โฉนด,29162,1579,6489.0,05M012/022,0.0,0.0,60.1,0.0,60.1,0.0,0.0,0.0,living
4985,โฉนด,29163,1580,5753.0,05M012/023,0.0,0.0,58.5,0.0,58.5,0.0,0.0,0.0,living
4986,โฉนด,29164,1581,5754.0,05M012/024,0.0,0.0,55.3,0.0,55.3,0.0,0.0,0.0,living
4987,โฉนด,29165,1582,5755.0,05M012/025,0.0,0.0,69.3,0.0,69.3,0.0,0.0,0.0,living
4988,โฉนด,29166,1583,5756.0,05M012/026,0.0,0.0,64.3,0.0,64.3,0.0,0.0,0.0,living
4989,โฉนด,28641,.,5710.0,05M012/027,0.0,0.0,53.9,0.0,53.9,0.0,0.0,0.0,living
4990,โฉนด,29173,1585,5744.0,05M012/028,0.0,1.0,2.7,0.0,102.7,0.0,0.0,0.0,living
4991,โฉนด,29174,1586,5745.0,05M012/029,0.0,0.0,90.5,0.0,90.5,0.0,0.0,0.0,living
4992,โฉนด,29175,1587,5746.0,05M012/030,0.0,0.0,89.9,0.0,89.9,0.0,0.0,0.0,living
4993,โฉนด,96799,1787,10692.0,05M012/031,0.0,0.0,82.5,0.0,82.5,0.0,0.0,0.0,living
4994,โฉนด,96798,1786,10691.0,05M012/032,0.0,0.0,69.8,0.0,69.8,0.0,0.0,0.0,living
4995,โฉนด,1628,1591,105.0,05M013,4.0,1.0,72.0,0.0,0.0,0.0,1772.0,0.0,wasteland
4996,โฉนด,1388,1593,9.0,05M014,0.0,3.0,19.0,0.0,0.0,0.0,319.0,0.0,wasteland
4997,โฉนด,89763,2741,10137.0,05M014/001,0.0,1.0,55.0,0.0,0.0,0.0,155.0,0.0,wasteland
4998,โฉนด,1492,1592,10.0,05M015,0.0,3.0,74.0,0.0,0.0,0.0,374.0,0.0,wasteland
4999,โฉนด,96439,100,10671.0,05M015/001,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,wasteland
5000,โฉนด,96440,101,10672.0,05M015/002,0.0,0.0,89.0,0.0,0.0,0.0,89.0,0.0,wasteland
5001,โฉนด,96441,102,10673.0,05M015/003,0.0,1.0,18.0,0.0,0.0,0.0,118.0,0.0,wasteland
5002,โฉนด,96442,103,10674.0,05M015/004,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,wasteland
5003,โฉนด,96443,104,10675.0,05M015/005,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,wasteland
5004,โฉนด,96438,99,10670.0,05M015/006,0.0,0.0,99.0,0.0,0.0,0.0,99.0,0.0,wasteland
5005,โฉนด,96437,98,10669.0,05M015/007,0.0,0.0,84.0,0.0,0.0,0.0,84.0,0.0,wasteland
5006,โฉนด,96436,97,10668.0,05M015/008,0.0,0.0,85.0,0.0,0.0,0.0,85.0,0.0,wasteland
5007,โฉนด,58099,-,-,05M016,0.0,1.0,2.0,0.0,0.0,0.0,102.0,0.0,wasteland
5008,โฉนด,2134,1594,8.0,05M016/001,0.0,1.0,30.0,0.0,0.0,0.0,130.0,0.0,wasteland
5009,โฉนด,84995,45,9721.0,05M016/002,0.0,0.0,86.7,0.0,0.0,0.0,86.7,0.0,wasteland
5010,โฉนด,84844,44,9719.0,05M016/003,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,wasteland
5011,โฉนด,84842,42,9717.0,05M016/004,0.0,1.0,2.0,0.0,0.0,0.0,102.0,0.0,wasteland
5012,โฉนด,80840,81,9705.0,05M016/005,0.0,1.0,4.8,0.0,0.0,0.0,104.8,0.0,wasteland
5013,โฉนด,89808,63,9739.0,05M016/007,0.0,1.0,23.4,0.0,0.0,0.0,12304.0,0.0,wasteland
5014,โฉนด,89807,62,9738.0,05M016/008,0.0,1.0,33.0,0.0,0.0,0.0,133.0,0.0,wasteland
5015,โฉนด,89806,61,9737.0,05M016/009,0.0,1.0,39.0,0.0,0.0,0.0,139.0,0.0,wasteland
5016,โฉนด,89809,64,9740.0,05M016/010,0.0,1.0,13.0,0.0,0.0,0.0,113.0,0.0,wasteland
5017,โฉนด,85996,68,9744.0,05M016/011,0.0,0.0,94.3,0.0,0.0,0.0,94.3,0.0,wasteland
5018,โฉนด,85008,53,9729.0,05M016/012,0.0,0.0,92.0,0.0,0.0,0.0,92.0,0.0,wasteland
5019,โฉนด,85997,69,9745.0,05M016/013,0.0,0.0,83.0,0.0,0.0,0.0,83.0,0.0,wasteland
5020,โฉนด,85003,65,9741.0,05M016/014,0.0,1.0,9.7,0.0,0.0,0.0,109.7,0.0,wasteland
5021,โฉนด,85004,66,9742.0,05M016/015,0.0,1.0,15.0,0.0,0.0,0.0,115.0,0.0,wasteland
5022,โฉนด,85005,67,9743.0,05M016/016,0.0,1.0,18.0,0.0,0.0,0.0,118.0,0.0,wasteland
5023,โฉนด,85006,68,9744.0,05M016/017,0.0,1.0,22.9,0.0,0.0,0.0,122.9,0.0,wasteland
5024,โฉนด,85007,69,9745.0,05M016/018,0.0,1.0,5.0,0.0,0.0,0.0,105.0,0.0,wasteland
5025,โฉนด,84843,43,9718.0,05M016/019,0.0,1.0,6.8,0.0,0.0,0.0,106.8,0.0,wasteland
5026,โฉนด,84998,48,9724.0,05M016/020,0.0,1.0,20.1,0.0,0.0,0.0,120.1,0.0,wasteland
5027,โฉนด,84999,49,9725.0,05M016/021,0.0,1.0,0.8,0.0,0.0,0.0,100.8,0.0,wasteland
5028,โฉนด,85000,50,9726.0,05M016/022,0.0,1.0,1.0,0.0,0.0,0.0,101.0,0.0,wasteland
5029,โฉนด,85001,51,9727.0,05M016/023,0.0,1.0,1.0,0.0,0.0,0.0,101.0,0.0,wasteland
5030,โฉนด,85002,52,9728.0,05M016/024,0.0,1.0,0.3,0.0,0.0,0.0,100.3,0.0,wasteland
5031,โฉนด,85010,55,9731.0,05M016/025,0.0,0.0,97.0,0.0,0.0,0.0,97.0,0.0,wasteland
5032,โฉนด,85011,56,9732.0,05M016/026,0.0,1.0,4.0,0.0,0.0,0.0,104.0,0.0,wasteland
5033,โฉนด,85012,57,9733.0,05M016/027,0.0,1.0,8.0,0.0,0.0,0.0,108.0,0.0,wasteland
5034,โฉนด,85013,58,9734.0,05M016/028,0.0,1.0,8.0,0.0,0.0,0.0,108.0,0.0,wasteland
5035,โฉนด,85014,59,9735.0,05M016/029,0.0,1.0,14.0,0.0,0.0,0.0,114.0,0.0,wasteland
5036,โฉนด,85015,60,9736.0,05M016/030,0.0,1.0,24.1,0.0,0.0,0.0,124.1,0.0,wasteland
5037,โฉนด,1509,1595,7.0,05M017,3.0,1.0,65.4,1344.4,21.0,0.0,0.0,0.0,agriculture
5038,โฉนด,127928,2768,13307.0,05M017/001,0.0,1.0,23.5,0.0,123.5,0.0,0.0,0.0,living
5039,โฉนด,127927,2767,13306.0,05M017/002,0.0,1.0,26.2,0.0,126.2,0.0,0.0,0.0,living
5040,โฉนด,127926,2766,13305.0,05M017/003,0.0,0.0,79.5,0.0,79.5,0.0,0.0,0.0,living
5041,โฉนด,127925,2765,13304.0,05M017/004,0.0,2.0,23.2,0.0,223.2,0.0,0.0,0.0,living
5042,โฉนด,127924,2764,13303.0,05M017/005,1.0,1.0,35.2,0.0,535.2,0.0,0.0,0.0,living
5043,โฉนด,9541,887,1396.0,05M018,0.0,0.0,36.1,0.0,0.0,0.0,36.1,0.0,wasteland
5044,โฉนด,126229,931,12362.0,05M018/001,0.0,0.0,54.2,0.0,0.0,0.0,54.2,0.0,wasteland
5045,โฉนด,9542,888,1397.0,05M019,0.0,0.0,94.1,0.0,0.0,94.1,0.0,0.0,other
5046,โฉนด,9543,889,1398.0,05M020,0.0,0.0,93.7,0.0,0.0,93.7,0.0,0.0,other
5047,โฉนด,9544,890,1399.0,05M021,0.0,0.0,93.2,0.0,0.0,0.0,93.2,0.0,wasteland
5048,โฉนด,9545,891,1400.0,05M022,0.0,0.0,94.7,0.0,0.0,0.0,94.7,0.0,wasteland
5049,โฉนด,9546,1531,1401.0,05M023,0.0,0.0,91.6,91.6,0.0,0.0,0.0,0.0,agriculture
5050,โฉนด,9547,1530,1402.0,05M024,0.0,0.0,97.7,97.7,0.0,0.0,0.0,0.0,agriculture
5051,โฉนด,9548,1529,1403.0,05M025,0.0,0.0,97.7,0.0,97.7,0.0,0.0,0.0,living
5052,โฉนด,9556,892,6189.0,05M026,0.0,2.0,75.3,0.0,275.3,0.0,0.0,0.0,living
5053,โฉนด,9557,1532,6190.0,05M028,0.0,0.0,95.0,0.0,95.0,0.0,0.0,0.0,living
5054,โฉนด,9558,1533,1413.0,05M029,0.0,0.0,92.3,0.0,92.3,0.0,0.0,0.0,living
5055,โฉนด,9559,1534,1414.0,05M030,0.0,0.0,89.7,0.0,89.7,0.0,0.0,0.0,living
5056,โฉนด,9560,1535,1415.0,05M031,0.0,0.0,94.9,0.0,0.0,94.9,0.0,0.0,other
5057,โฉนด,9549,1528,6342.0,05M032,0.0,1.0,1.6,0.0,101.6,0.0,0.0,0.0,living
5058,โฉนด,9550,1527,6343.0,05M032/001,0.0,1.0,1.8,0.0,101.8,0.0,0.0,0.0,living
5059,โฉนด,9551,1526,1406.0,05M032/002,0.0,0.0,95.0,0.0,0.0,0.0,95.0,0.0,wasteland
5060,โฉนด,9561,894,1416.0,05M033,0.0,0.0,76.6,0.0,0.0,0.0,76.6,0.0,wasteland
5061,โฉนด,9563,1536,1418.0,05M034,0.0,1.0,56.0,0.0,156.0,0.0,0.0,0.0,living
5062,โฉนด,9564,1537,1419.0,05M036,0.0,0.0,82.7,0.0,0.0,0.0,82.7,0.0,wasteland
5063,โฉนด,9565,1538,1420.0,05M037,0.0,1.0,1.1,0.0,0.0,0.0,101.1,0.0,wasteland
5064,โฉนด,9566,1539,1421.0,05M038,0.0,0.0,96.1,96.1,0.0,0.0,0.0,0.0,agriculture
5065,โฉนด,9567,1540,1422.0,05M039,0.0,1.0,8.0,0.0,108.0,0.0,0.0,0.0,living
5066,โฉนด,9568,1541,1423.0,05M040,0.0,1.0,6.0,0.0,106.0,0.0,0.0,0.0,living
5067,โฉนด,9569,1542,1424.0,05M041,0.0,1.0,8.9,0.0,108.9,0.0,0.0,0.0,living
5068,โฉนด,9570,1543,1425.0,05M042,0.0,1.0,10.0,0.0,110.0,0.0,0.0,0.0,living
5069,โฉนด,2216,1554,12.0,05M043,2.0,0.0,57.0,0.0,857.0,0.0,0.0,0.0,living
5070,โฉนด,10097,1553,1438.0,05M044,1.0,0.0,5.0,0.0,405.0,0.0,0.0,0.0,living
5071,โฉนด,10096,1552,1437.0,05M045,1.0,0.0,5.0,0.0,405.0,0.0,0.0,0.0,living
5072,โฉนด,10095,1551,1436.0,05M046,1.0,0.0,7.0,0.0,407.0,0.0,0.0,0.0,living
5073,โฉนด,10094,1550,1435.0,05M047,3.0,0.0,8.0,1208.0,0.0,0.0,0.0,0.0,agriculture
5074,โฉนด,24271,913,4328.0,05N001,0.0,1.0,67.0,0.0,0.0,0.0,167.0,0.0,wasteland
5075,โฉนด,90124,926,10233.0,05N002,0.0,1.0,34.0,0.0,0.0,0.0,134.0,0.0,wasteland
5076,โฉนด,90123,925,10232.0,05N003,0.0,0.0,92.0,0.0,0.0,92.0,0.0,0.0,other
5077,โฉนด,24269,933,4326.0,05N004,1.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,living
5078,โฉนด,24268,934,4325.0,05N005,1.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,wasteland
5079,โฉนด,24267,935,4324.0,05N006,0.0,1.0,66.0,0.0,166.0,0.0,0.0,0.0,living
5080,โฉนด,91063,5,10278.0,05N007,0.0,0.0,68.0,0.0,68.0,0.0,0.0,0.0,living
5081,โฉนด,91062,4,10277.0,05N008,0.0,0.0,83.0,0.0,0.0,0.0,83.0,0.0,wasteland
5082,โฉนด,91061,3,10276.0,05N009,0.0,0.0,83.0,0.0,0.0,0.0,83.0,0.0,wasteland
5083,โฉนด,21686,936,4295.0,05N010,0.0,1.0,34.0,0.0,134.0,0.0,0.0,0.0,living
5084,โฉนด,21685,937,4294.0,05N011,0.0,2.0,11.0,0.0,211.0,0.0,0.0,0.0,living
5085,โฉนด,2116,953,6569.0,05N012,0.0,2.0,28.0,0.0,228.0,0.0,0.0,0.0,living
5086,โฉนด,1623,984,299.0,05N013,0.0,0.0,79.0,0.0,0.0,0.0,79.0,0.0,wasteland
5087,โฉนด,1544,955,313.0,05N014,0.0,0.0,95.0,0.0,0.0,0.0,95.0,0.0,wasteland
5088,โฉนด,1950,956,443.0,05N015,0.0,3.0,69.0,0.0,0.0,0.0,369.0,0.0,wasteland
5089,โฉนด,1805,957,451.0,05N016,0.0,2.0,59.5,0.0,0.0,0.0,259.5,0.0,wasteland
5090,โฉนด,2588,-,-,05N017,0.0,2.0,5.0,0.0,0.0,0.0,205.0,0.0,wasteland
5091,โฉนด,24273,914,4330.0,05N018,0.0,1.0,8.5,0.0,0.0,0.0,108.5,0.0,wasteland
5092,โฉนด,36214,915,5915.0,05N019,0.0,1.0,0.2,0.0,0.0,0.0,100.2,0.0,wasteland
5093,โฉนด,36213,916,5914.0,05N020,0.0,1.0,0.4,0.0,100.4,0.0,0.0,0.0,living
5094,โฉนด,36212,917,5913.0,05N021,0.0,1.0,0.9,100.9,0.0,0.0,0.0,0.0,agriculture
5095,โฉนด,36211,983,5912.0,05N022,0.0,1.0,1.0,0.0,101.0,0.0,0.0,0.0,living
5096,โฉนด,24272,942,4329.0,05N023,1.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,living
5097,โฉนด,24274,920,4331.0,05N024,0.0,1.0,12.0,0.0,0.0,0.0,112.0,0.0,wasteland
5098,โฉนด,24275,919,4332.0,05N025,0.0,2.0,0.6,0.0,0.0,0.0,200.6,0.0,wasteland
5099,โฉนด,72146,32,8044.0,05N026,0.0,1.0,99.4,0.0,0.0,0.0,199.4,0.0,wasteland
5100,โฉนด,27541,918,4666.0,05N027,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
5101,โฉนด,27542,944,4667.0,05N028,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,living
5102,โฉนด,24276,945,6485.0,05N029,0.0,2.0,0.0,0.0,200.0,0.0,0.0,0.0,living
5103,โฉนด,21684,941,4293.0,05N030,0.0,1.0,2.0,0.0,0.0,0.0,102.0,0.0,wasteland
5104,โฉนด,21683,938,4292.0,05N031,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,wasteland
5105,โฉนด,21682,940,4291.0,05N032,0.0,1.0,4.0,0.0,0.0,0.0,104.0,0.0,wasteland
5106,โฉนด,21681,939,4290.0,05N033,0.0,1.0,3.0,0.0,0.0,0.0,103.0,0.0,wasteland
5107,โฉนด,21680,950,4289.0,05N034,0.0,0.0,79.5,0.0,79.5,0.0,0.0,0.0,living
5108,โฉนด,106928,8,11165.0,05N034/001,0.0,0.0,75.5,0.0,75.5,0.0,0.0,0.0,living
5109,โฉนด,106929,9,11166.0,05N034/002,0.0,0.0,63.6,0.0,63.6,0.0,0.0,0.0,living
5110,โฉนด,21679,951,4288.0,05N035,0.0,1.0,43.0,0.0,143.0,0.0,0.0,0.0,living
5111,โฉนด,21678,952,4287.0,05N036,0.0,2.0,0.0,0.0,200.0,0.0,0.0,0.0,living
5112,โฉนด,21677,1795,4286.0,05N037,0.0,1.0,47.0,0.0,147.0,0.0,0.0,0.0,living
5113,โฉนด,20116,1796,4230.0,05N038,0.0,1.0,20.0,0.0,0.0,0.0,120.0,0.0,wasteland
5114,โฉนด,20115,1797,4229.0,05N039,0.0,1.0,9.0,0.0,0.0,0.0,109.0,0.0,wasteland
5115,โฉนด,20114,1798,4228.0,05N040,0.0,1.0,18.0,0.0,0.0,0.0,118.0,0.0,wasteland
5116,โฉนด,21669,947,4278.0,05N041,0.0,1.0,8.1,0.0,108.1,0.0,0.0,0.0,living
5117,โฉนด,21670,948,4279.0,05N042,0.0,1.0,7.0,0.0,0.0,0.0,107.0,0.0,wasteland
5118,โฉนด,21671,949,4280.0,05N043,0.0,1.0,7.0,0.0,107.0,0.0,0.0,0.0,living
5119,โฉนด,21672,1790,4281.0,05N044,0.0,1.0,7.0,0.0,0.0,0.0,107.0,0.0,wasteland
5120,โฉนด,21673,1791,4282.0,05N045,0.0,1.0,7.0,0.0,0.0,0.0,107.0,0.0,wasteland
5121,โฉนด,21674,1792,4283.0,05N046,0.0,1.0,7.0,0.0,107.0,0.0,0.0,0.0,living
5122,โฉนด,21675,1793,4284.0,05N047,0.0,1.0,6.0,0.0,106.0,0.0,0.0,0.0,living
5123,โฉนด,21676,1794,4285.0,05N048,0.0,1.0,5.0,0.0,105.0,0.0,0.0,0.0,living
5124,โฉนด,20106,1806,4220.0,05N049,0.0,1.0,2.0,0.0,102.0,0.0,0.0,0.0,living
5125,โฉนด,20105,1807,4219.0,05N050,0.0,1.0,1.0,101.0,0.0,0.0,0.0,0.0,agriculture
5126,โฉนด,20104,1808,4218.0,05N051,0.0,1.0,1.0,101.0,0.0,0.0,0.0,0.0,agriculture
5127,โฉนด,26336,921,4566.0,05N052,0.0,3.0,0.0,0.0,0.0,0.0,300.0,0.0,wasteland
5128,โฉนด,24279,922,4336.0,05N053,0.0,2.0,30.0,0.0,0.0,0.0,230.0,0.0,wasteland
5129,โฉนด,24278,923,4335.0,05N054,0.0,2.0,0.0,0.0,200.0,0.0,0.0,0.0,living
5130,โฉนด,24277,946,4334.0,05N055,0.0,2.0,0.0,0.0,0.0,0.0,200.0,0.0,wasteland
5131,โฉนด,21668,-,-,05N056,0.0,2.0,0.0,0.0,0.0,0.0,200.0,0.0,wasteland
5132,โฉนด,21667,1784,4276.0,05N057,0.0,2.0,2.0,0.0,202.0,0.0,0.0,0.0,living
5133,โฉนด,21666,1785,4275.0,05N058,0.0,1.0,2.0,0.0,102.0,0.0,0.0,0.0,living
5134,โฉนด,21665,2105,4274.0,05N059,0.0,1.0,23.0,0.0,123.0,0.0,0.0,0.0,living
5135,โฉนด,21664,1786,4273.0,05N060,0.0,2.0,0.4,0.0,200.4,0.0,0.0,0.0,living
5136,โฉนด,20093,1787,4207.0,05N061,0.0,1.0,8.0,0.0,108.0,0.0,0.0,0.0,living
5137,โฉนด,20092,1788,4206.0,05N062,0.0,1.0,6.0,0.0,106.0,0.0,0.0,0.0,living
5138,โฉนด,20091,1789,4205.0,05N063,0.0,1.0,3.0,103.0,0.0,0.0,0.0,0.0,agriculture
5139,โฉนด,1803,1835,450.0,05N064,1.0,3.0,8.0,0.0,0.0,0.0,708.0,0.0,wasteland
5140,โฉนด,2763,1424,898.0,06A001,0.0,0.0,89.6,0.0,0.0,0.0,0.0,0.0,unknown
