order,type,document_number,parcel_number,sub_district_no,location_id,rai,ngan,tarang_wa,usage_agriculture,usage_living,usage_other,usage_none,usage_misc
386,โฉนด,124947,576,5332,01E020/003,0,0,22.3,,,22.3,,
387,โฉนด,124946,575,5331,01E020/004,0,0,22.2,,,22.2,,
388,โฉนด,124945,574,5330,01E020/005,0,0,22.4,,,22.4,,
389,โฉนด,124944,573,5329,01E020/006,0,0,22.4,,,,,22.4
390,โฉนด,124943,572,5328,01E020/007,0,0,22.7,,,,,22.7
391,โฉนด,124942,571,5327,01E020/008,0,0,35.2,,,,,35.2
392,โฉนด,970,1013,1715,01E021,0,1,97.4,,,197.4,,
393,โฉนด,969,1012,1714,01E022,0,1,65.4,,165.4,,,
394,โฉนด,938,1011,1114,01E023,0,1,39.5,,123.5,16,,
395,โฉนด,2277,1009,1115,01E024,0,1,43.1,,143.1,,,
396,โฉนด,816,1010,1116,01E025,0,2,24.8,,160.8,64,,
397,โฉนด,7143,1008,2095,01E026,0,1,56.5,,156.5,,,
397,โฉนด,1926,1006,1117,01E027,0,2,23,,223,,,
399,โฉนด,1679,1007,1337,01E028,0,3,70.6,,,370.6,,
400,โฉนด,1358,1005,1118,01E029,0,1,35.1,,,,,135.1
401,โฉนด,1070,1004,1119,01E030,1,0,11.3,,,411.3,,
402,โฉนด,87206,19,4792,01E030/001,0,3,28.3,,,328.3,,
403,โฉนด,858,1002,1120,01E031,0,0,67.2,,67.2,,,
404,โฉนด,3871,1001,2065,01E031/001,0,0,83.6,,83.6,,,
405,โฉนด,29205,1003,3597,01E031/002,0,0,55.5,,55.5,,,
406,โฉนด,2723,1000,1875,01E032,0,1,6.5,,106.5,,,
407,โฉนด,2006,999,1768,01E033,0,2,25,,,,,225
408,โฉนด,2728,998,1877,01E033/001,0,1,12,,112,,,
409,โฉนด,4217,997,1121,01E034,1,0,65.2,,401.5,63.75,,
410,โฉนด,283,1061,615,01E035,0,0,70.1,,70.1,,,
411,โฉนด,220,1059,616,01E037,0,0,8.7,,8.7,,,
412,โฉนด,81678,20,4834,01E037/001,0,0,14.2,,,,14.2,
413,โฉนด,221,1058,617,01E038,0,0,89.5,,89.5,,,
414,โฉนด,71578,108,4376,01E038/001,0,0,76,,76,,,
415,โฉนด,332,1057,618,01E039,0,0,78.4,,78.4,,,
416,โฉนด,295,1056,619,01E040,0,0,65.5,65.5,,,,
417,โฉนด,66739,174,4272,01E040/001,0,0,65.6,,65.6,,,
418,โฉนด,66738,173,4271,01E040/002,0,0,65.5,,65.5,,,
419,โฉนด,300,1055,620,01E041,0,1,6.6,,106.6,,,
420,โฉนด,331,1048,610,01E042,0,0,97.6,,93.1,4.5,,
421,โฉนด,301,1047,607,01E043,0,0,92.4,92.4,,,,
422,โฉนด,65960,99,4100,01E043/001,0,0,46.6,,43.6,3,,
423,โฉนด,65959,98,4099,01E043/002,0,0,30.7,,30.7,,,
424,โฉนด,133983,121,5952,01E043/003,0,0,44.6,,36.6,8,,
425,โฉนด,305,1046,608,01E044,0,2,14.9,214.9,,,,
426,โฉนด,302,1045,611,01E045,0,0,60.2,,60.2,,,
427,โฉนด,23022,1044,3186,01E045/001,0,0,99.1,99.1,,,,
428,โฉนด,297,1041,612,01E046,0,0,95.7,,,,,95.7
429,โฉนด,307,1042,613,01E047,0,1,63.2,,163.2,,,
430,โฉนด,334,1049,609,01E048,0,0,50.2,,50.2,,,
431,โฉนด,324,1050,606,01E049,0,2,18.6,,218.6,,,
432,โฉนด,322,1053,605,01E050,0,0,84.8,,84.8,,,
433,โฉนด,98914,36,4952,01E050/001,0,0,37,,37,,,
434,โฉนด,5495,1052,2072,01E051,0,0,36.4,,36.4,,,
435,โฉนด,5494,1051,2071,01E052,0,0,34.5,,34.5,,,
436,โฉนด,321,1054,604,01E053,0,0,81.6,,81.6,,,
437,โฉนด,2757,1043,614,01E054,2,0,36.7,836.7,,,,
438,โฉนด,335,1098,621,01F001,0,1,7.5,,83.5,24,,
439,โฉนด,333,1097,622,01F002,0,0,29.7,,29.7,,,
440,โฉนด,98028,31,4939,01F002/001,0,0,28.7,28.7,,,,
441,โฉนด,9465,1096,2399,01F003,0,0,30.2,,30.2,,,
442,โฉนด,122007,2541,5236,01F003/001,0,0,28.9,28.9,,,,
443,โฉนด,434,1095,623,01F004,0,1,48.5,,148.5,,,
444,โฉนด,296,1094,624,01F005,0,2,36.6,,236.6,,,
445,โฉนด,1949,1092,625,01F006,0,1,10.8,,110.8,,,
446,โฉนด,769,1093,626,01F007,0,0,48.7,,48.7,,,
447,โฉนด,1951,1090,628,01F008,0,1,28.4,,128.4,,,
448,โฉนด,591,1091,627,01F009,0,0,56.5,,56.5,,,
449,โฉนด,594,1162,629,01F010,0,1,50.7,,150.7,,,
450,โฉนด,592,1159,630,01F011,0,0,72.9,,72.9,,,
451,โฉนด,666,1163,632,01F012,0,2,93.1,,,293.1,,
452,โฉนด,82006,109,4640,01F012/001,0,1,0,100,,,,
453,โฉนด,90893,23,4850,01F012/002,0,1,0,,,100,,
454,โฉนด,1825,1160,1753,01F013,0,0,52.7,,52.7,,,
455,โฉนด,530,1161,631,01F014,0,1,21.3,,115.3,6,,
456,โฉนด,8199,1197,2323,01F015,0,2,10.4,210.4,,,,
457,โฉนด,8200,1198,2324,01F016,0,2,9,209,,,,
458,โฉนด,8201,1199,2325,01F017,0,2,9,209,,,,
459,โฉนด,203,1200,633,01F018,1,2,28.1,,,628.1,,
460,โฉนด,282,1201,634,01F019,0,1,19.6,,119.6,,,
461,โฉนด,281,1202,635,01F020,0,1,21.7,,,,121.7,
462,นสล.,,,,01F021,,,0,,,,,
463,โฉนด,326,1099,599,01F022,0,1,81.5,,181.5,,,
464,โฉนด,29522,1100,3650,01F022/001,0,0,59.5,,59.5,,,
465,โฉนด,435,1105,600,01F024,0,1,58,158,,,,
466,โฉนด,144905,177,6525,01F024/001,0,1,58,158,,,,
467,โฉนด,323,1107,601,01F025,0,1,54,,154,,,
468,โฉนด,294,1109,602,01F026,0,1,55,,137.5,17.5,,
469,โฉนด,42583,1110,3791,01F026/001,0,0,79.4,,,79.4,,
470,โฉนด,327,1101,597,01F027,0,0,74.5,,74.5,,,
471,โฉนด,329,1104,598,01F028,0,0,71.7,,71.7,,,
472,โฉนด,1208,1106,594,01F029,0,2,26.1,,226.1,,,
473,โฉนด,1194,1108,603,01F030,0,3,28.8,,,328.8,,
474,โฉนด,342,1102,596,01F031,0,0,74.3,,74.3,,,
475,โฉนด,328,1103,595,01F032,0,0,57.8,57.8,,,,
476,โฉนด,2674,1157,1852,01F033,0,1,4.4,,104.4,,,
477,โฉนด,66642,172,4270,01F033/001,0,0,47.2,,47.2,,,
478,โฉนด,340,1158,591,01F034,0,0,47.1,,47.1,,,
479,โฉนด,325,1156,592,01F035,0,1,51,151,,,,
480,โฉนด,330,1155,593,01F036,0,0,61.8,,61.8,,,
481,โฉนด,91151,24,4851,01F036/001,0,0,61.4,,61.4,,,
482,โฉนด,298,1145,586,01F037,0,2,15.5,,,,215.5,
483,โฉนด,26231,1148,3425,01F037/001,0,0,24.6,,,,,24.6
484,โฉนด,26232,1147,3426,01F037/002,0,0,15.3,,15.3,,,
485,โฉนด,26233,1146,3427,01F037/003,0,0,16.3,,16.3,,,
486,โฉนด,26230,1149,3424,01F037/004,0,0,15.3,,15.3,,,
487,โฉนด,26229,1150,3423,01F037/005,0,0,14.5,,14.5,,,
488,โฉนด,26228,1151,3422,01F037/006,0,0,14.5,,14.5,,,
489,โฉนด,26227,1152,3421,01F037/007,0,0,14.5,,14.5,,,
490,545,26226,1154,3419,01F037/008,0,0,14.5,,14.5,,,
491,โฉนด,26225,1154,3419,01F037/009,0,0,13.1,,13.1,,,
492,โฉนด,317,1144,587,01F038,0,1,70.6,,,,170.6,
493,โฉนด,313,1142,590,01F039,0,2,28.4,,222.4,6,,
494,โฉนด,343,1143,589,01F040,0,1,13.3,,79.3,34,,
495,โฉนด,314,1210,588,01F041,0,0,91.5,,,91.5,,
496,โฉนด,316,1209,585,01F042,1,2,51.4,,,651.4,,
497,โฉนด,315,1208,580,01F043,0,0,98.5,,,,98.5,
498,โฉนด,287,1207,578,01F044,0,1,8,,,,108,
499,โฉนด,308,1213,579,01F045,0,1,20.6,,120.6,,,
500,โฉนด,73464,10,4408,01F045/001,0,0,89.9,,,89.9,,
501,โฉนด,73465,105,4409,01F045/002,0,0,74.5,,74.5,,,
502,โฉนด,339,1211,584,01F046,0,1,36.8,,136.8,,,
503,โฉนด,312,1212,583,01F047,0,1,9.9,,109.9,,,
504,โฉนด,309,1218,582,01F048,0,1,66.5,,,,,166.5
505,โฉนด,336,1205,577,01F049,0,0,70.9,,,,70.9,
506,โฉนด,562,1206,1698,01F050,0,0,78.5,,,,78.5,
507,โฉนด,13612,1214,2999,01F051,0,2,41.3,241.3,,,,
508,โฉนด,306,1216,581,01F052,0,0,61.1,,61.1,,,
509,โฉนด,11556,1215,2570,01F053,0,0,45.2,,,,,45.2
510,โฉนด,318,1204,576,01F054,0,0,43.9,,,,43.9,
511,โฉนด,377,2163,575,01F055,0,1,12.5,,,,112.5,
512,โฉนด,525,2164,574,01F056,0,1,62.3,,162.3,,,
513,โฉนด,45974,2165,3790,01F056/001,0,1,20.8,,,120.8,,
514,โฉนด,673,1196,641,01F058,0,1,34.7,,,,134.7,
515,โฉนด,204,1195,640,01F059,0,0,37.4,,37.4,,,
516,โฉนด,269,1194,639,01F060,0,0,62.2,,62.2,,,
517,โฉนด,124537,101,5311,01F060/001,0,0,91.5,91.5,,,,
518,โฉนด,270,1193,638,01F061,0,0,97.4,,96.4,,,
519,โฉนด,590,1190,642,01F062,0,1,23.6,,123.6,,,
520,โฉนด,565,1192,637,01F063,0,3,79.7,,379.7,,,
521,โฉนด,1966,1191,1758,01F064,0,0,92.2,,92.2,,,
522,โฉนด,18898,2123,3049,01F065,0,0,70.2,70.2,,,,
523,โฉนด,947,2124,1700,01F066,0,0,71.6,71.6,,,,
524,โฉนด,937,2125,645,01F067,0,0,81.9,81.9,,,,
525,โฉนด,588,2122,643,01F068,1,2,55.1,,615.1,40,,
526,โฉนด,19780,2126,3121,01F069,0,0,95.1,95.1,,,,
527,โฉนด,564,2127,644,01F070,0,0,95.1,,95.1,,,
528,โฉนด,2750,2162,636,01F071,2,1,2.1,902.1,,,,
529,โฉนด,774,2121,653,01F072,0,3,7.8,,307.8,,,
530,โฉนด,646,2120,652,01F073,0,1,77.7,,140.2,37.5,,
531,โฉนด,107876,2705,5047,01F073/001,0,0,33.7,,,,33.7,
532,โฉนด,136908,2724,6130,01F073/002,0,0,25.5,,,,25.5,
533,โฉนด,136907,2723,6129,01F073/003,0,0,25.5,,,,25.5,
534,โฉนด,136906,2722,6128,01F073/004,0,0,25.6,,,,25.6,
535,โฉนด,136905,2721,6127,01F073/005,0,0,25.5,25.5,,,,
536,โฉนด,136904,2720,6126,01F073/006,0,0,25.5,25.5,,,,
537,โฉนด,136903,2719,6125,01F073/007,0,0,25.5,,25.5,,,
538,โฉนด,733,2119,650,01F074,0,1,66.3,,166.3,,,
539,โฉนด,919,2118,651,01F075,0,2,27.1,,227.1,,,
540,โฉนด,427,2116,648,01F076,0,0,95.8,,95.8,,,
541,โฉนด,554,2115,647,01F077,0,0,62.8,,62.8,,,
542,โฉนด,89661,2699,4829,01F077/001,0,0,23.7,,23.7,,,
543,โฉนด,89660,2698,4828,01F077/002,0,0,24.3,,24.3,,,
544,โฉนด,89659,2697,4827,01F077/003,0,0,28.1,,17.6,10.5,,
545,โฉนด,426,2114,646,01F078,0,1,35.1,,135.1,,,
546,โฉนด,121414,27,5178,01F078/001,0,0,19.3,,19.3,,,
547,โฉนด,416,2117,649,01F079,1,1,5.2,505.2,,,,
548,โฉนด,1558,2128,656,01F080,2,0,42.7,,842.7,,,
549,โฉนด,622,2129,661,01F081,0,0,98.1,,92.1,6,,
550,โฉนด,1633,2130,659,01F082,0,0,72.5,,72.5,,,
551,โฉนด,1916,2131,660,01F083,0,0,53.1,,53.1,,,
552,โฉนด,2836,2133,1935,01F084,0,0,37.3,,37.3,,,
553,โฉนด,677,2134,658,01F085,0,0,35.9,,35.9,,,
554,โฉนด,1876,2132,655,01F086,0,1,37.3,,137.3,,,
555,โฉนด,319,2161,662,01F087,0,1,33.4,,,133.4,,
556,โฉนด,239,2159,664,01F089,0,2,10.6,,52.5,,,158.1
557,โฉนด,8198,2156,2322,01F090,0,1,42,,142,,,
558,โฉนด,8758,2157,2354,01F091,0,0,6.2,,6.2,,,
559,โฉนด,205,2158,665,01F092,0,1,35.7,,,,135.7,
560,โฉนด,1830,2135,654,01F093,2,0,59.1,,859.1,,,
561,โฉนด,26043,2136,3396,01F093/001,0,0,33.2,,33.2,,,
562,โฉนด,26044,2137,3397,01F093/002,0,0,16.3,,,,,16.3
563,โฉนด,26045,2138,3398,01F093/003,0,0,16.3,,16.3,,,
564,โฉนด,26046,2139,3399,01F093/004,0,0,16.3,,,,,16.3
565,โฉนด,26047,2140,3400,01F093/005,0,0,16.3,,,,,16.3
567,โฉนด,26048,2141,3401,01F093/006,0,0,16.8,,,,,16.8
568,โฉนด,26049,2142,3402,01F093/007,0,0,16.8,,,,,16.8
569,โฉนด,26050,2143,3403,01F093/008,0,0,16.4,,,,,16.4
570,โฉนด,26051,2144,3404,01F093/009,0,0,16.4,,16.4,,,
571,โฉนด,26052,2145,3405,01F093/010,0,0,16.4,,16.4,,,
572,โฉนด,26053,2146,3406,01F093/011,0,0,16.4,,16.4,,,
573,โฉนด,26054,2147,3407,01F093/012,0,0,16.4,,,,,16.4
574,โฉนด,26055,2148,3408,01F093/013,0,0,16.8,,,,,16.8
575,โฉนด,3075,2149,2017,01F094,0,1,20,,120,,,
576,โฉนด,101386,12,5004,01F094/001,0,0,40,,40,,,
577,โฉนด,1268,2150,657,01F095,0,0,23.4,,23.4,,,
578,โฉนด,344,2151,666,01F096,0,1,45.9,,145.9,,,
579,โฉนด,3074,2152,2016,01F097,0,0,89,,89,,,
580,โฉนด,189,2154,668,01F098,0,2,78.8,,,278.8,,
581,โฉนด,192,2155,667,01F099,0,0,97.7,,,97.7,,
582,โฉนด,1223,2153,669,01F100,1,0,17.3,,405.3,12,,
583,โฉนด,71703,9,8034,02A001,0,0,35.5,,,35.5,,
584,โฉนด,68062,1687,7056,02A001/001,0,0,16.4,,,16.4,,
585,โฉนด,1744,1383,114,02A001/002,0,0,17.4,,,,,17.4
586,โฉนด,71459,3,7600,02A001/003,0,0,17.2,,,,,17.2
587,โฉนด,71458,2,7599,02A001/004,0,0,17.2,,,,,17.2
588,โฉนด,71883,1702,7597,02A002,0,3,37.3,,337.3,,,
589,โฉนด,71884,1703,7598,02A002/001,0,2,96.3,,296.3,,,
590,โฉนด,1689,1382,115,02A002/002,0,2,78,278,,,,
591,โฉนด,2190,1381,6503,02A003,1,0,51.7,,424.2,,,
592,โฉนด,2052,1452,1578,02A004,4,0,44.5,"1,644.50",,,,
593,โฉนด,2267,1451,1444,02A005,0,1,13.5,,113.5,,,
594,โฉนด,86775,39,4777,02A005/001,0,1,60.6,,160.6,,,
595,โฉนด,86776,40,4778,02A005/002,0,0,55,,55,,,
596,โฉนด,8736,1450,2351,02A006,0,2,38.4,,,,,238.4
597,โฉนด,1108,1449,1447,02A007,0,2,38.5,,,238.5,,
598,โฉนด,2553,1442,1448,02A008,0,0,90,,,90,,
599,โฉนด,1113,1443,1449,02A009,0,1,24.2,,124.2,,,
600,โฉนด,1837,1444,1450,02A010,0,1,15.2,,,115.2,,
601,โฉนด,11679,1445,2970,02A011,0,1,23.5,,123.5,,,
602,โฉนด,1125,1446,1445,02A012,0,0,87.7,,87.7,,,
603,โฉนด,39163,1447,3779,02A012/001,0,0,87.6,,87.6,,,
604,โฉนด,11678,1448,2969,02A013,0,0,32.5,,32.5,,,
605,โฉนด,105115,48,4984,02A013/001,0,0,29.9,,29.9,,,
606,โฉนด,105116,49,4985,02A013/002,0,0,31.8,,31.8,,,
607,โฉนด,105117,50,4986,02A013/003,0,0,39.8,,39.8,,,
608,โฉนด,2196,1453,350,02A014,0,3,88.2,388.2,,,,
609,โฉนด,2197,1454,573,02A015,1,0,8,408,,,,
610,โฉนด,2198,484,76,02A016,1,3,51.7,751.7,,,,
611,โฉนด,2681,554,1603,02A017,17,3,21.7,"7,121.70",,,,
612,โฉนด,1112,555,1451,02A018,0,1,92.7,,192.7,,,
613,โฉนด,1479,556,1452,02A019,0,1,95.7,,195.7,,,
614,โฉนด,1827,558,1453,02B001,0,1,78.3,,178.3,,,
615,โฉนด,2853,557,1941,02B002,0,0,61.8,,,,61.8,
616,โฉนด,2005,559,1454,02B003,0,2,14.1,,210.3,3.85,,
617,โฉนด,1337,560,1455,02B004,7,2,4.9,,,10,2994.9,
618,โฉนด,1941,561,1456,02B005,0,2,29.3,,229.3,,,
619,โฉนด,1721,566,1670,02B006,0,0,81.9,,81.9,,,
620,โฉนด,30685,562,3686,02B006/001,0,0,57,,57,,,
621,โฉนด,30688,565,3689,02B006/002,0,0,78.1,78.1,,,,
622,โฉนด,30687,564,3688,02B006/003,0,0,83,,83,,,
674,โฉนด,30686,563,3687,02B006/004,0,0,61.7,,61.7,,,
623,โฉนด,78494,7,4533,02B006/005,0,0,5.3,,5.3,,,
624,โฉนด,78495,8,4534,02B006/006,0,0,17,,17,,,
625,โฉนด,126254,696,5363,02B006/007,0,0,4.2,,4.2,,,
678,โฉนด,1735,567,1457,02B007,0,0,41.2,,41.2,,,
626,โฉนด,99657,57,4972,02B007/001,0,0,70.4,,70.4,,,
627,โฉนด,99658,58,4973,02B007/002,0,0,85.3,,85.3,,,
628,โฉนด,99659,59,4974,02B007/003,0,0,89.5,89.5,,,,
629,โฉนด,1269,569,1458,02B008,0,1,31.1,,131.1,,,
630,โฉนด,2642,570,1459,02B009,0,1,2.4,,102.4,,,
631,โฉนด,21135,568,3163,02B010,0,1,81.1,,181.1,,,
632,โฉนด,1767,571,1671,02B011,0,2,68.6,,268.6,,,
633,โฉนด,1139,572,1460,02B012,4,2,6.3,,,1806.3,,
634,โฉนด,1850,574,1446,02B016,45,2,12.1,,,,18212.1,
635,โฉนด,1142,581,1505,02B017,0,3,95.8,,346.8,49,,
636,โฉนด,1852,580,1474,02B018,0,3,93.4,,385.4,8,,
637,โฉนด,1946,579,1676,02B019,0,2,5.7,,,205.7,,
638,โฉนด,124478,689,5304,02B019/001,0,0,38.2,,38.2,,,
639,โฉนด,124479,690,5305,02B019/002,0,0,22.4,,22.4,,,
640,โฉนด,124480,691,5306,02B019/003,0,0,22.3,,,22.3,,
641,โฉนด,124481,692,5307,02B019/004,0,0,22.3,,,,,22.3
642,โฉนด,124482,693,5308,02B019/005,0,0,22.3,,,,,22.3
643,โฉนด,124483,694,5309,02B019/006,0,0,27.2,,27.2,,,
644,โฉนด,124484,695,5310,02B019/007,0,0,36.8,,36.8,,,
645,โฉนด,1851,578,1472,02B020,2,1,95.6,,,,995.6,
646,โฉนด,2876,577,1947,02B021,1,0,0,,400,,,
647,โฉนด,8015,576,2358,02B022,2,0,5.8,,805.8,,,
648,โฉนด,1853,575,1473,02B023,4,2,90,,,,1890,
649,โฉนด,,,,02C001,,,0,,,,,
650,โฉนด,44871,704,3765,02C002,0,1,40.7,,140.7,,,
651,โฉนด,78587,18,4454,02C003,0,1,44.4,,144.4,,,
652,โฉนด,29469,705,3616,02C004,0,0,85.8,,85.8,,,
653,โฉนด,81894,27,4546,02C005,0,0,89.2,,81.2,8,,
654,โฉนด,75550,19,4474,02C006,0,1,5.4,,105.4,,,
655,โฉนด,82413,534,4616,02C007,0,0,64.8,,64.8,,,
656,โฉนด,100245,535,10948,02C009,0,1,78.9,,178.9,,,
657,โฉนด,29291,706,3572,02C010,0,1,76.1,,164.1,12,,
658,โฉนด,81594,29,4602,02C011,0,1,44.1,,140.1,4,,
659,โฉนด,123531,766,5283,02C012,0,2,73.3,,223.3,50,,
660,โฉนด,67246,1293,4289,02C013,0,1,80.1,,180.1,,,
661,โฉนด,75457,22,4491,02C013/001,0,0,83.8,,83.8,,,
662,โฉนด,75458,23,4492,02C013/002,0,0,65.5,,65.5,,,
663,โฉนด,79771,28,4556,02C013/003,0,0,65.5,,65.5,,,
664,โฉนด,2542,733,1836,02C014,0,0,99.7,,92.7,7,,
665,โฉนด,120726,783,11882,02C015,0,1,52,,152,,,
666,โฉนด,2863,732,830,02C016,0,2,67.5,,267.5,,,
667,โฉนด,2862,731,6310,02C017,0,3,56.5,,356.5,,,
668,โฉนด,77969,25,4502,02C018,0,0,44.4,,44.4,,,
669,โฉนด,2324,734,54,02C019,0,0,94.2,,94.2,,,
670,โฉนด,87714,35,4794,02C020,0,0,60,,60,,,
671,โฉนด,121956,67,5196,02C021,0,0,60,,56.3,3.75,,
672,โฉนด,85578,30,4614,02C022,1,3,68.7,,,,768.7,
673,โฉนด,29656,727,3649,02C023,0,2,43.3,,243.3,,,
674,โฉนด,1971,311,1764,02D001,0,1,66.4,,166.4,,,
675,โฉนด,1563,312,1673,02D002,0,1,17.2,,117.2,,,
676,โฉนด,1233,313,1674,02D003,0,2,13,,213,,,
677,โฉนด,1114,583,1464,02D004,0,3,47.9,,347.9,,,
678,โฉนด,1701,584,1465,02D005,0,0,94.5,,,,94.5,
679,โฉนด,93849,20,4901,02D005/001,0,0,94.5,,,,94.5,
680,โฉนด,93848,19,4900,02D005/002,0,0,94.5,,,,94.5,
681,โฉนด,93847,18,4899,02D005/003,0,0,94.5,,,,94.5,
682,โฉนด,93846,17,4898,02D005/004,0,0,94.5,,,,94.5,
683,โฉนด,93845,16,4897,02D005/005,0,0,94.5,,,,94.5,
684,โฉนด,93844,15,4896,02D005/006,0,0,94.5,,,,94.5,
685,โฉนด,93843,14,4895,02D005/007,0,0,94.5,,,94.5,,
686,โฉนด,93842,13,4894,02D005/008,0,0,94.5,,,94.5,,
687,โฉนด,93841,12,4893,02D005/009,0,0,94.5,,,94.5,,
688,โฉนด,93840,11,4892,02D005/010,0,0,94.5,,,94.5,,
689,โฉนด,93839,10,4891,02D005/011,0,0,94.5,,,94.5,,
690,โฉนด,11040,585,2523,02D006,0,0,39.9,,39.9,,,
691,โฉนด,11041,586,2524,02D007,0,0,39.9,,31.9,8,,
692,โฉนด,11042,587,2525,02D008,0,0,39.9,,39.9,,,
693,โฉนด,11043,595,2526,02D009,0,0,27.9,,,27.9,,
694,โฉนด,50870,591,3875,02D009/001,0,0,20.2,,20.2,,,
695,โฉนด,50871,592,3876,02D009/002,0,0,20.2,,,,,20.2
697,โฉนด,50873,594,3878,02D009/004,0,0,20.1,,,,,20.1
698,โฉนด,11044,588,2527,02D010,0,0,24.5,,24.5,,,
699,โฉนด,11045,589,2528,02D011,0,0,20.3,,20.3,,,
700,โฉนด,11046,590,2529,02D012,0,0,20.3,,20.3,,,
701,โฉนด,11047,596,2530,02D013,0,0,53.9,,53.9,,,
702,โฉนด,11048,597,2531,02D014,0,0,53.9,,53.9,,,
703,โฉนด,11049,598,2532,02D015,0,0,67.9,,67.9,,,
704,โฉนด,11061,633,2544,02D016,0,1,0.1,,100.1,,,
705,โฉนด,11062,632,2545,02D017,0,1,0.9,,100.9,,,
706,โฉนด,11063,631,2546,02D018,0,1,1.7,,101.7,,,
710,โฉนด,2346,314,1581,02D022,5,3,98.6,"2,398.60",,,,
711,โฉนด,11157,649,2587,02D023,0,1,24,124,,,,
712,โฉนด,11158,648,2588,02D024,0,1,24,124,,,,
713,โฉนด,11159,647,2589,02D025,0,1,29.2,,,,129.2,
714,โฉนด,11160,646,2590,02D026,0,1,33.5,,,,133.5,
715,โฉนด,11073,634,2556,02D027,0,1,2.3,,,,102.3,
716,โฉนด,11161,645,2591,02D028,0,1,8,,,,108,
717,โฉนด,11074,635,2557,02D029,0,1,2.1,,,,102.1,
718,โฉนด,11162,644,2592,02D030,0,1,19.7,,,,119.7,
719,โฉนด,11163,643,2593,02D031,0,1,31.4,,,,131.4,
720,โฉนด,11075,636,2558,02D032,0,1,2.7,,,,102.7,
721,โฉนด,11076,637,2559,02D033,0,1,3.2,,,,103.2,
722,โฉนด,11077,638,2560,02D034,0,1,3.7,,103.7,,,
723,โฉนด,11078,639,2561,02D035,0,1,4.3,,,,104.3,
724,โฉนด,11164,18,7211,02D036,0,1,37.4,,,,137.4,
725,โฉนด,11165,641,2595,02D037,0,1,49.9,,,,149.9,
726,โฉนด,11166,640,2596,02D038,0,1,55.2,,155.2,,,
727,โฉนด,11232,650,2662,02D039,0,1,25,,,,125,
728,โฉนด,11233,651,2663,02D040,0,1,29.9,,,,129.9,
729,โฉนด,11234,652,2664,02D041,0,1,25.8,,,,125.8,
730,โฉนด,11235,653,2665,02D042,0,1,27.6,,,,127.6,
731,โฉนด,11236,654,2666,02D043,0,1,30.4,,,,130.4,
732,โฉนด,11237,655,2667,02D044,0,1,31.4,,,,131.4,
733,โฉนด,11238,664,2668,02D045,0,1,14.9,,,,114.9,
734,โฉนด,11239,663,2669,02D046,0,1,20.2,,108.2,12,,
735,โฉนด,11240,662,2670,02D047,0,1,21.9,,,,121.9,
736,โฉนด,11241,661,2671,02D048,0,1,23.6,,,,123.6,
737,โฉนด,11242,660,2672,02D049,0,1,23.7,,,,123.7,
738,โฉนด,11243,659,2673,02D050,0,1,26.4,,,,126.4,
739,โฉนด,1856,351,1498,02D051,1,3,8.7,,,708.7,,
740,โฉนด,1848,352,1580,02D052,0,1,49.9,,,149.9,,
741,โฉนด,1955,402,1757,02D053,0,1,34.4,,,4,,130.4
742,โฉนด,1775,617,1463,02D054,0,0,66.5,,66.5,,,
743,โฉนด,26126,401,3395,02D054/001,0,1,7.1,,107.1,,,
744,โฉนด,26126,401,3395,02D054/001,0,0,32,,,32,,
745,โฉนด,73500,11,4417,02D054/002,0,0,20,,20,,,
746,โฉนด,73499,10,4416,02D054/003,0,0,18,,18,,,
747,โฉนด,73498,9,4415,02D054/004,0,0,18,,,,,18
748,โฉนด,73497,6,4414,02D054/005,0,0,18,,,,,18
749,โฉนด,73496,1055,2138,02D054/006,0,0,18,,,,,18
750,โฉนด,1498,618,1672,02D055,0,1,24.8,,124.8,,,
751,โฉนด,1857,619,1497,02D056,1,0,85.4,,,485.4,,
752,โฉนด,7513,621,2148,02D057,8,3,96.3,,,3596.3,,
753,โฉนด,11244,403,2674,02D058,0,1,18.5,,118.5,,,
754,โฉนด,11245,665,2675,02D059,0,1,19.2,,119.2,,,
755,โฉนด,11246,666,2676,02D060,0,1,19.5,119.5,,,,
756,โฉนด,11247,800,2677,02D061,0,1,20.8,,120.8,,,
757,โฉนด,11248,801,2678,02D062,0,1,22.7,,122.7,,,
758,โฉนด,11249,802,2679,02D063,0,1,24.6,,124.6,,,
759,โฉนด,11250,622,2680,02D064,0,1,16.1,116.1,,,,
760,โฉนด,11251,623,2681,02D065,0,1,17.9,117.9,,,,
761,โฉนด,11252,797,2682,02D066,0,1,18.8,,118.8,,,
762,โฉนด,11253,798,2683,02D067,0,1,19.4,,119.4,,,
763,โฉนด,11254,799,2684,02D068,0,1,21.3,,121.3,,,
764,โฉนด,11255,803,2685,02D069,0,1,23.4,,123.4,,,
766,โฉนด,11256,624,2686,02D070,0,1,14.1,,114.1,,,
767,โฉนด,11257,625,2687,02D071,0,1,14.8,,114.8,,,
768,โฉนด,11258,626,2688,02D072,0,1,16,116,,,,
769,โฉนด,11259,626,2688,02D073,0,1,17.9,117.9,,,,
770,โฉนด,11260,805,2690,02D074,0,1,20,120,,,,
771,โฉนด,11261,808,2691,02D075,0,1,20.4,120.4,,,,
772,โฉนด,11262,630,2692,02D076,0,1,12.8,,112.8,,,
773,โฉนด,11263,629,2693,02D077,0,1,13.2,113.2,,,,
